sample_id,fg_area_ratio,fg_area_ratio_valid,empty_space_ratio,empty_space_ratio_valid,bbox_area_ratio,bbox_area_ratio_valid,centroid_x_norm,centroid_x_norm_valid,centroid_y_norm,centroid_y_norm_valid,top_mass_ratio,top_mass_ratio_valid,bottom_mass_ratio,bottom_mass_ratio_valid,stroke_darkness_mean,stroke_darkness_mean_valid,stroke_darkness_std,stroke_darkness_std_valid,component_count_norm,component_count_norm_valid,skeleton_break_count_norm,skeleton_break_count_norm_valid,shading_ratio,shading_ratio_valid,unique_hue_count,unique_hue_count_valid,warm_ratio,warm_ratio_valid,dark_color_ratio,dark_color_ratio_valid,sharp_angle_ratio,sharp_angle_ratio_valid,dominant_orientation_abs,dominant_orientation_abs_valid,figure_integrity_proxy,figure_integrity_proxy_valid
108-3E-1756-F-H,0.10833369195461273,1,0.8916662931442261,1,0.6845433115959167,1,0.3635939657688141,1,0.5365748405456543,1,0.4842870533466339,1,0.5157129168510437,1,0.42633146047592163,1,0.3232917785644531,1,4.208390712738037,1,27.89407730102539,1,0.2892574369907379,1,14.0,1,0.5912220478057861,1,0.03747626021504402,1,0.2746114134788513,1,0.08294758200645447,1,0.5062478184700012,1
108-3E-1779-F-H,0.11855792254209518,1,0.8814420700073242,1,0.990234375,1,0.55552077293396,1,0.5717134475708008,1,0.3792664110660553,1,0.6207336187362671,1,0.5412936806678772,1,0.3099612295627594,1,3.8846685886383057,1,19.20752716064453,1,0.4128515422344208,1,12.0,1,0.8034411072731018,1,0.045866064727306366,1,0.1881188154220581,1,0.014298773370683193,1,0.5428824424743652,1
108-3E-233-M-H,0.04533731937408447,1,0.9546626806259155,1,0.99609375,1,0.4515335261821747,1,0.48318740725517273,1,0.4943472445011139,1,0.5056527256965637,1,0.3305005431175232,1,0.28725552558898926,1,10.682838439941406,1,24.98057746887207,1,0.19838152825832367,1,8.0,1,0.19086654484272003,1,0.008810644038021564,1,0.055979643017053604,1,0.08894141018390656,1,0.09067463874816895,1
108-3E-608-M-H,0.0977156013250351,1,0.9022843837738037,1,0.9599771499633789,1,0.5920296907424927,1,0.6369116902351379,1,0.2830876410007477,1,0.7169123888015747,1,0.3520977795124054,1,0.24333392083644867,1,7.499568462371826,1,39.65599060058594,1,0.15598255395889282,1,17.0,1,0.2818417251110077,1,0.0069006821140646935,1,0.16231343150138855,1,0.13820384442806244,1,0.3204527795314789,1
108-3E-695-M-H,0.053338658064603806,1,0.9466613531112671,1,1.0,1,0.5289793610572815,1,0.7368012070655823,1,0.17550070583820343,1,0.8244993090629578,1,0.35913926362991333,1,0.2933105528354645,1,8.524689674377441,1,20.718231201171875,1,0.31863242387771606,1,9.0,1,0.18170617520809174,1,0.0075966850854456425,1,0.15714286267757416,1,0.13421177864074707,1,0.18044285476207733,1
108-3G-2116-F-H,0.040389761328697205,1,0.9596102237701416,1,0.9921875,1,0.4937443137168884,1,0.7227805256843567,1,0.23550628125667572,1,0.7644937038421631,1,0.3440414369106293,1,0.19217625260353088,1,4.963743209838867,1,16.347980499267578,1,0.07066524028778076,1,9.0,1,0.23524557054042816,1,2.697686431929469e-05,1,0.12793733179569244,1,0.04390793293714523,1,0.3325923681259155,1
108-3G-290-F-H,0.04842347279191017,1,0.9515765309333801,1,0.9972375631332397,1,0.46375173330307007,1,0.6255799531936646,1,0.252590537071228,1,0.747409462928772,1,0.27278560400009155,1,0.16600361466407776,1,5.934910297393799,1,20.286602020263672,1,0.0014484679559245706,1,8.0,1,0.30595800280570984,1,0.0,1,0.10428305715322495,1,0.02889583446085453,1,0.3001014292240143,1
108-3H-2201-F-H,0.1331038475036621,1,0.8668961524963379,1,0.9710862040519714,1,0.4870409667491913,1,0.5087220668792725,1,0.475678950548172,1,0.5243210196495056,1,0.3971244990825653,1,0.20255038142204285,1,27.67826271057129,1,59.40305709838867,1,0.15156060457229614,1,13.0,1,0.43634065985679626,1,0.013353548012673855,1,0.19879518449306488,1,0.0013422573683783412,1,0.2662076950073242,1
108-3K-2075-M-H,0.054903313517570496,1,0.9450966715812683,1,0.9258028268814087,1,0.594589114189148,1,0.5771290063858032,1,0.40487420558929443,1,0.5951257944107056,1,0.32715266942977905,1,0.17135868966579437,1,8.093059539794922,1,25.088483810424805,1,0.0277122650295496,1,10.0,1,0.38199517130851746,1,0.0022121029905974865,1,0.16318786144256592,1,0.13619758188724518,1,0.2051536589860916,1
108-4A-194-F-H,0.05563708394765854,1,0.9443629384040833,1,0.988950252532959,1,0.4962638318538666,1,0.5843082666397095,1,0.36355701088905334,1,0.6364429593086243,1,0.40913310647010803,1,0.25080060958862305,1,8.740504264831543,1,24.225223541259766,1,0.22042280435562134,1,8.0,1,0.35192784667015076,1,0.007305334787815809,1,0.10460250824689865,1,0.4207095205783844,1,0.17424896359443665,1
108-4C-1577-F-H,0.07758546620607376,1,0.9224145412445068,1,1.0,1,0.5443683862686157,1,0.65922611951828,1,0.23226703703403473,1,0.7677329778671265,1,0.410044401884079,1,0.21847018599510193,1,11.600051879882812,1,41.54437255859375,1,0.1780250370502472,1,8.0,1,0.8060416579246521,1,0.00379294715821743,1,0.1875,1,0.1866012066602707,1,0.15517093241214752,1
108-4C-1929-F-H,0.13183054327964783,1,0.8681694865226746,1,1.0,1,0.48334839940071106,1,0.49586132168769836,1,0.5236555337905884,1,0.47634443640708923,1,0.48151320219039917,1,0.21901124715805054,1,13.920062065124512,1,50.82441329956055,1,0.25677335262298584,1,13.0,1,0.4944523274898529,1,0.007067938335239887,1,0.13929784297943115,1,0.23011603951454163,1,0.26366108655929565,1
108-4C-696-M-H,0.10460548847913742,1,0.895394504070282,1,0.994140625,1,0.5171029567718506,1,0.618015706539154,1,0.2901794910430908,1,0.7098205089569092,1,0.5432719588279724,1,0.24547873437404633,1,4.855835437774658,1,29.242921829223633,1,0.33623892068862915,1,10.0,1,0.6224279999732971,1,0.024899646639823914,1,0.12171052396297455,1,0.181309312582016,1,0.46641919016838074,1
108-4H-1686-F-H,0.057174768298864365,1,0.9428252577781677,1,0.99609375,1,0.6079387068748474,1,0.7093060612678528,1,0.09172407537698746,1,0.9082759022712708,1,0.37025052309036255,1,0.24284963309764862,1,6.690262317657471,1,20.124740600585938,1,0.127017080783844,1,11.0,1,0.3377072215080261,1,0.005017696879804134,1,0.1806451678276062,1,0.1520213782787323,1,0.27983641624450684,1
108-4L-703-M-H,0.07434824109077454,1,0.9256517887115479,1,0.9742802381515503,1,0.4132509231567383,1,0.5533915162086487,1,0.38904207944869995,1,0.6109579205513,1,0.37120547890663147,1,0.2531910538673401,1,7.391660690307617,1,26.761049270629883,1,0.22148039937019348,1,10.0,1,0.2716486155986786,1,0.008384409360587597,1,0.17264573276042938,1,0.3018178343772888,1,0.27911344170570374,1
109-3L-860-M-H,0.0931834876537323,1,0.9068165421485901,1,0.9613259434700012,1,0.5071301460266113,1,0.48526430130004883,1,0.49088066816329956,1,0.5091193318367004,1,0.5271316170692444,1,0.2422061413526535,1,5.719095230102539,1,28.055938720703125,1,0.3021828532218933,1,9.0,1,0.871383547782898,1,0.016342584043741226,1,0.17467248439788818,1,0.03716820850968361,1,0.4004122018814087,1
109-3N-2456-F-H,0.10610540211200714,1,0.893894612789154,1,1.0,1,0.47802233695983887,1,0.6541091203689575,1,0.2912132740020752,1,0.7087867259979248,1,0.4039444923400879,1,0.17673948407173157,1,32.31828308105469,1,62.15469741821289,1,0.07840944081544876,1,12.0,1,0.1494864821434021,1,0.005611187778413296,1,0.08757961541414261,1,0.08046770095825195,1,0.21221080422401428,1
109-4G-2392-M-H,0.11828815937042236,1,0.8817118406295776,1,1.0,1,0.43857118487358093,1,0.7065802812576294,1,0.21688561141490936,1,0.7831143736839294,1,0.41494840383529663,1,0.19194108247756958,1,4.640020847320557,1,30.591764450073242,1,0.02736726962029934,1,12.0,1,0.6402087211608887,1,0.0011384236859157681,1,0.23320157825946808,1,0.09321653097867966,1,0.504575252532959,1
110-3H-1396-M-H,0.07861058413982391,1,0.9213894009590149,1,0.5240417718887329,1,0.43193769454956055,1,0.2329629808664322,1,0.9851750135421753,1,0.014824982732534409,1,0.5848983526229858,1,0.2516387104988098,1,7.607475757598877,1,37.821563720703125,1,0.39347976446151733,1,12.0,1,0.5865592956542969,1,0.02804514765739441,1,0.26813188195228577,1,0.10984092205762863,1,0.27684736251831055,1
110-3H-175-F-H,0.04267739877104759,1,0.9573225975036621,1,0.9336315393447876,1,0.5599688291549683,1,0.5755749940872192,1,0.372313529253006,1,0.6276865005493164,1,0.27581316232681274,1,0.2190178483724594,1,7.12189245223999,1,17.96659278869629,1,0.10884955525398254,1,9.0,1,0.30056318640708923,1,0.0015322859399020672,1,0.18446601927280426,1,0.4727426767349243,1,0.22926019132137299,1
110-3H-227-F-H,0.016164537519216537,1,0.9838354587554932,1,0.10348325222730637,1,0.49935656785964966,1,0.48115625977516174,1,0.5423898696899414,1,0.457610160112381,1,0.33623915910720825,1,0.18457192182540894,1,0.6474447250366211,1,3.0753626823425293,1,0.0063417889177799225,1,5.0,1,0.9991739988327026,1,0.0,1,0.0,1,0.8874251246452332,1,0.4999568462371826,1
110-3H-931-F-H,0.08425953984260559,1,0.9157404899597168,1,0.9684694409370422,1,0.4411114752292633,1,0.4607512652873993,1,0.4837036430835724,1,0.5162963271141052,1,0.31861308217048645,1,0.19376590847969055,1,5.449326515197754,1,24.548946380615234,1,0.002881475258618593,1,11.0,1,0.5388509035110474,1,0.0,1,0.1299559473991394,1,0.04691838473081589,1,0.396052747964859,1
110-3J-113-M-H,0.09764006733894348,1,0.9023599624633789,1,0.994140625,1,0.4788574278354645,1,0.5961213707923889,1,0.28982704877853394,1,0.7101729512214661,1,0.29794925451278687,1,0.20494864881038666,1,25.78988265991211,1,50.66255187988281,1,0.06625407189130783,1,10.0,1,0.2041904181241989,1,0.0028379661962389946,1,0.19558359682559967,1,0.05165662243962288,1,0.19528013467788696,1
110-3Z-1358-M-H,0.09834146499633789,1,0.9016585350036621,1,1.0,1,0.4292375445365906,1,0.5638841986656189,1,0.38552695512771606,1,0.6144730448722839,1,0.44932758808135986,1,0.29589900374412537,1,21.63544464111328,1,47.69509506225586,1,0.30081745982170105,1,9.0,1,0.3831198513507843,1,0.022272098809480667,1,0.15419161319732666,1,0.3211039900779724,1,0.19668292999267578,1
110-3Z-1472-F-H,0.11241259425878525,1,0.8875874280929565,1,1.0,1,0.5288159847259521,1,0.4158838093280792,1,0.5574753880500793,1,0.44252461194992065,1,0.5371474623680115,1,0.24714498221874237,1,5.7730488777160645,1,28.595476150512695,1,0.29301655292510986,1,11.0,1,0.7838727831840515,1,0.020275810733437538,1,0.17142857611179352,1,0.08544386178255081,1,0.4361727237701416,1
110-3Z-324-F-H,0.08977361023426056,1,0.9102264046669006,1,0.99609375,1,0.47838473320007324,1,0.5586448907852173,1,0.4371657073497772,1,0.5628343224525452,1,0.27073198556900024,1,0.17364485561847687,1,22.336843490600586,1,44.4578742980957,1,0.022417211905121803,1,11.0,1,0.33674749732017517,1,0.0013758201384916902,1,0.13056379556655884,1,0.018108664080500603,1,0.17954722046852112,1
110-3Z-665-F-H,0.047177139669656754,1,0.9528228640556335,1,0.8646408915519714,1,0.48052817583084106,1,0.4183569550514221,1,0.6342635154724121,1,0.3657365143299103,1,0.43730512261390686,1,0.20982488989830017,1,4.424205780029297,1,14.621460914611816,1,0.09103385359048843,1,7.0,1,0.5008308291435242,1,0.0030160134192556143,1,0.16564416885375977,1,0.15500439703464508,1,0.3731440007686615,1
110-4H-156-F-H,0.1073031798005104,1,0.8926967978477478,1,0.99609375,1,0.4975736141204834,1,0.45575234293937683,1,0.5138274431228638,1,0.48617255687713623,1,0.5064468383789062,1,0.2531585991382599,1,21.581491470336914,1,50.44673538208008,1,0.2990245521068573,1,10.0,1,0.14997121691703796,1,0.0220994483679533,1,0.16282421350479126,1,0.3599579334259033,1,0.2146063596010208,1
110-4H-283-M-H,0.11054039746522903,1,0.8894596099853516,1,0.99609375,1,0.5806794762611389,1,0.5763899683952332,1,0.408678263425827,1,0.5913217663764954,1,0.3424728512763977,1,0.20831610262393951,1,11.869820594787598,1,37.821563720703125,1,0.0801444724202156,1,8.0,1,0.29753583669662476,1,0.002379359444603324,1,0.1621621549129486,1,0.11938522756099701,1,0.22108079493045807,1
110-4H-988-F-H,0.08606699109077454,1,0.9139330387115479,1,1.0,1,0.47467243671417236,1,0.5016115307807922,1,0.5178660750389099,1,0.4821338951587677,1,0.38620615005493164,1,0.21789713203907013,1,21.527538299560547,1,42.89321517944336,1,0.18875375390052795,1,12.0,1,0.2689352035522461,1,0.004434996750205755,1,0.16027088463306427,1,0.019359510391950607,1,0.17213398218154907,1
110-4Z-440-F-H,0.10252287983894348,1,0.8974771499633789,1,1.0,1,0.46744504570961,1,0.5607122778892517,1,0.3554888963699341,1,0.6445111036300659,1,0.40595850348472595,1,0.25540703535079956,1,12.247496604919434,1,38.199241638183594,1,0.2377118170261383,1,8.0,1,0.08917344361543655,1,0.01789645291864872,1,0.12077295035123825,1,0.13062509894371033,1,0.20504575967788696,1
112-3A-657-M-H,0.08869992941617966,1,0.9113000631332397,1,0.988950252532959,1,0.4672877788543701,1,0.6500710844993591,1,0.22579075396060944,1,0.7742092609405518,1,0.4046700894832611,1,0.21350829303264618,1,14.297738075256348,1,41.00483322143555,1,0.14318734407424927,1,10.0,1,0.16905410587787628,1,0.005157976411283016,1,0.11095505952835083,1,0.07033377140760422,1,0.17739985883235931,1
112-3B-745-F-H,0.16104649007320404,1,0.8389534950256348,1,0.9917126893997192,1,0.45598170161247253,1,0.5842612385749817,1,0.3490569293498993,1,0.6509431004524231,1,0.449495404958725,1,0.16108645498752594,1,27.300586700439453,1,73.97056579589844,1,0.0958826094865799,1,12.0,1,0.6797608733177185,1,2.1581492546829395e-05,1,0.1503831446170807,1,0.0737178698182106,1,0.3220929801464081,1
112-3B-746-F-H,0.1124233826994896,1,0.8875766396522522,1,1.0,1,0.5032356977462769,1,0.7556483745574951,1,0.07673849165439606,1,0.9232615232467651,1,0.44124671816825867,1,0.1809583455324173,1,15.70053482055664,1,57.89235305786133,1,0.127561554312706,1,12.0,1,0.5469830632209778,1,6.474447582149878e-05,1,0.1569506675004959,1,0.011255953460931778,1,0.2248467653989792,1
112-3C-500-F-H,0.08353116363286972,1,0.9164688587188721,1,0.8750215768814087,1,0.5454249978065491,1,0.6156711578369141,1,0.39678335189819336,1,0.6032166481018066,1,0.5716333389282227,1,0.2950670123100281,1,10.628884315490723,1,29.83641242980957,1,0.4508461356163025,1,10.0,1,0.5232263803482056,1,0.03016013465821743,1,0.1822429895401001,1,0.22213542461395264,1,0.16706232726573944,1
112-3C-683-M-H,0.09856267273426056,1,0.9014373421669006,1,0.998046875,1,0.48778536915779114,1,0.6161205172538757,1,0.28268009424209595,1,0.717319905757904,1,0.3862383961677551,1,0.218931645154953,1,36.742488861083984,1,56.003971099853516,1,0.19613531231880188,1,5.0,1,0.011058086529374123,1,0.009722461923956871,1,0.09849749505519867,1,0.0005890756146982312,1,0.19712534546852112,1
112-3D-262-F-S,0.05997496470808983,1,0.9400250315666199,1,0.9317377209663391,1,0.6061719059944153,1,0.6146684885025024,1,0.2106872946023941,1,0.7893127202987671,1,0.3746946156024933,1,0.22128742933273315,1,9.118180274963379,1,25.412206649780273,1,0.07484706491231918,1,9.0,1,0.6814596652984619,1,0.0004100483492948115,1,0.08793970197439194,1,0.06186656653881073,1,0.1640409231185913,1
112-3D-732-M-H,0.16801191866397858,1,0.8319880962371826,1,1.0,1,0.5059502720832825,1,0.6946683526039124,1,0.16117534041404724,1,0.8388246893882751,1,0.5833110213279724,1,0.3071741461753845,1,26.167558670043945,1,75.37335968017578,1,0.5064868330955505,1,12.0,1,0.23194754123687744,1,0.0721469298005104,1,0.11828859150409698,1,0.004642571322619915,1,0.33602383732795715,1
112-3D-784-M-H,0.06152883172035217,1,0.9384711384773254,1,1.0,1,0.507021427154541,1,0.4285847246646881,1,0.6680989265441895,1,0.33190107345581055,1,0.46622133255004883,1,0.26041558384895325,1,20.124740600585938,1,35.663414001464844,1,0.3639073967933655,1,8.0,1,0.13837778568267822,1,0.010763769038021564,1,0.11976047605276108,1,0.27900877594947815,1,0.12305766344070435,1
112-3E-259-F-H,0.06339024007320404,1,0.9366097450256348,1,0.994140625,1,0.5237212777137756,1,0.7160698771476746,1,0.29687634110450745,1,0.7031236886978149,1,0.27549710869789124,1,0.20410946011543274,1,16.294025421142578,1,32.85782241821289,1,0.07566601783037186,1,11.0,1,0.06071843206882477,1,0.0035663414746522903,1,0.12790697813034058,1,0.18029364943504333,1,0.12678048014640808,1
112-3E-518-M-H,0.05312284082174301,1,0.9468771815299988,1,1.0,1,0.5102609395980835,1,0.6214678287506104,1,0.2525898814201355,1,0.7474101185798645,1,0.41944608092308044,1,0.28919047117233276,1,13.218663215637207,1,21.257768630981445,1,0.34592726826667786,1,8.0,1,0.044635385274887085,1,0.012382380664348602,1,0.17714285850524902,1,0.05206902697682381,1,0.10624568164348602,1
112-3F-176-F-H,0.17177249491214752,1,0.8282275199890137,1,1.0,1,0.5058860778808594,1,0.4447629153728485,1,0.577629804611206,1,0.42237019538879395,1,0.4278514087200165,1,0.21813391149044037,1,5.719095230102539,1,54.06163787841797,1,0.13182774186134338,1,15.0,1,0.29128190875053406,1,0.005163372028619051,1,0.22265625,1,0.04424174129962921,1,0.5575901865959167,1
112-3F-591-F-H,0.03479475900530815,1,0.9652052521705627,1,1.0,1,0.4581066966056824,1,0.7285034656524658,1,0.10001550614833832,1,0.8999844789505005,1,0.45854684710502625,1,0.2470819056034088,1,5.071650505065918,1,14.891229629516602,1,0.1469995379447937,1,14.0,1,0.31441134214401245,1,0.0043864380568265915,1,0.1850000023841858,1,0.23842370510101318,1,0.31600698828697205,1
112-4C-919-F-S,0.0542181022465229,1,0.9457818865776062,1,0.8508502840995789,1,0.5286164283752441,1,0.5238120555877686,1,0.4391481876373291,1,0.5608518123626709,1,0.2326166182756424,1,0.13483503460884094,1,17.211238861083984,1,33.34340286254883,1,0.027962980791926384,1,4.0,1,0.0984896793961525,1,0.0004262344737071544,1,0.04882459342479706,1,0.059856116771698,1,0.1084362044930458,1
112-4D-551-M-H,0.053063493221998215,1,0.9469364881515503,1,1.0,1,0.431526243686676,1,0.5550719499588013,1,0.3752923309803009,1,0.6247076988220215,1,0.3495180308818817,1,0.21445922553539276,1,4.693974494934082,1,21.68939971923828,1,0.12353838235139847,1,9.0,1,0.4925415813922882,1,1.6186118955374695e-05,1,0.12362030893564224,1,0.7967050671577454,1,0.3714282512664795,1
112-4D-678-M-H,0.07414321601390839,1,0.9258567690849304,1,0.990234375,1,0.47920480370521545,1,0.6448561549186707,1,0.23351767659187317,1,0.7664822936058044,1,0.417445570230484,1,0.2514229118824005,1,17.10333251953125,1,44.134151458740234,1,0.25833213329315186,1,12.0,1,0.21648778021335602,1,0.007709987927228212,1,0.1455160677433014,1,0.03236760199069977,1,0.14828643202781677,1
112-4F-435-M-H,0.022703729569911957,1,0.9772962927818298,1,0.6609331965446472,1,0.4299367368221283,1,0.39074021577835083,1,0.7371672987937927,1,0.2628327012062073,1,0.2397245168685913,1,0.17557235062122345,1,4.100483417510986,1,8.956318855285645,1,0.0,1,4.0,1,0.2643941640853882,1,0.0,1,0.1756756752729416,1,0.34692612290382385,1,0.34038329124450684,1
120-3B-1435-M-H,0.05924658849835396,1,0.9407534003257751,1,1.0,1,0.47343406081199646,1,0.726719081401825,1,0.248246967792511,1,0.751753032207489,1,0.30689477920532227,1,0.12649255990982056,1,21.851261138916016,1,37.01225662231445,1,0.0045533194206655025,1,9.0,1,0.009770527482032776,1,0.001008934690617025,1,0.13729508221149445,1,0.09899676591157913,1,0.11849317699670792,1
120-3C-2379-F-H,0.0701182633638382,1,0.929881751537323,1,1.0,1,0.45418843626976013,1,0.4533383846282959,1,0.5839489102363586,1,0.41605108976364136,1,0.3628935217857361,1,0.22527433931827545,1,3.5069923400878906,1,24.333131790161133,1,0.07279162853956223,1,15.0,1,0.4965447187423706,1,0.0038954592309892178,1,0.2028469741344452,1,0.12771332263946533,1,0.4648869037628174,1
120-4A-201-M-H,0.06642243266105652,1,0.9335775375366211,1,0.8495446443557739,1,0.5553454160690308,1,0.48490747809410095,1,0.44106897711753845,1,0.5589310526847839,1,0.3929098844528198,1,0.2517094314098358,1,7.985151767730713,1,26.437326431274414,1,0.1904800534248352,1,8.0,1,0.8371375799179077,1,3.237223791074939e-05,1,0.18857142329216003,1,0.07627207785844803,1,0.23358727991580963,1
120-4A-402-F-H,0.017092540860176086,1,0.9829074740409851,1,0.3828340768814087,1,0.46389925479888916,1,0.41505351662635803,1,0.5902777910232544,1,0.4097222089767456,1,0.3872722387313843,1,0.19009126722812653,1,0.3776760995388031,1,1.834426760673523,1,0.01262626238167286,1,2.0,1,1.0,1,0.0,1,0.0,1,0.14132709801197052,1,0.5153012871742249,1
120-4B-87-F-H,0.06330391019582748,1,0.9366961121559143,1,0.9723433256149292,1,0.5297411680221558,1,0.6543210744857788,1,0.20625585317611694,1,0.7937441468238831,1,0.477806031703949,1,0.17661207914352417,1,11.168421745300293,1,29.944320678710938,1,0.24333077669143677,1,9.0,1,0.6957712173461914,1,0.000820096698589623,1,0.15482233464717865,1,0.01620158553123474,1,0.12660782039165497,1
140-3B-372-M-H,0.09317809343338013,1,0.9068219065666199,1,0.9751381278038025,1,0.48580506443977356,1,0.5584557056427002,1,0.40185293555259705,1,0.5981470942497253,1,0.45999249815940857,1,0.18258556723594666,1,19.908926010131836,1,46.292301177978516,1,0.09496236592531204,1,13.0,1,0.3810814619064331,1,0.0009927486535161734,1,0.16390423476696014,1,0.14181344211101532,1,0.18635618686676025,1
140-3B-391-M-H,0.07856742292642593,1,0.9214325547218323,1,1.0,1,0.432147741317749,1,0.4264947175979614,1,0.5493063926696777,1,0.4506935775279999,1,0.29704979062080383,1,0.15150506794452667,1,24.6568546295166,1,38.30714797973633,1,0.03248180076479912,1,7.0,1,0.21419745683670044,1,0.003118525492027402,1,0.14749999344348907,1,0.03181174024939537,1,0.15713484585285187,1
140-3B-420-M-H,0.011567679233849049,1,0.9884323477745056,1,0.4949984848499298,1,0.3038667142391205,1,0.47979971766471863,1,0.5242537260055542,1,0.4757462739944458,1,0.3615269064903259,1,0.3400159776210785,1,2.9674551486968994,1,5.503280162811279,1,0.24533581733703613,1,9.0,1,0.3981337547302246,1,0.002546616131439805,1,0.0784313753247261,1,0.0039656194858253,1,0.3747625946998596,1
199-4A-1483-F-H,0.11108533293008804,1,0.8889146447181702,1,0.9944751262664795,1,0.5063928961753845,1,0.7117379307746887,1,0.21924328804016113,1,0.7807567119598389,1,0.5237694978713989,1,0.30612480640411377,1,7.067938327789307,1,41.598323822021484,1,0.4719996154308319,1,16.0,1,0.4290692210197449,1,0.029075665399432182,1,0.13333334028720856,1,0.010435318574309349,1,0.3687737286090851,1
199-4A-526-F-H,0.08210678398609161,1,0.9178932309150696,1,0.99609375,1,0.4827533960342407,1,0.5968471765518188,1,0.3880273401737213,1,0.6119726896286011,1,0.441637247800827,1,0.24573779106140137,1,10.089347839355469,1,37.497840881347656,1,0.3244841694831848,1,11.0,1,0.21046164631843567,1,0.008287292905151844,1,0.12305699288845062,1,0.1882643699645996,1,0.16421356797218323,1
201-5Z-51-M-H,0.037028443068265915,1,0.962971568107605,1,0.9327898621559143,1,0.572532594203949,1,0.7964105010032654,1,0.07678857445716858,1,0.923211395740509,1,0.47036027908325195,1,0.33463072776794434,1,5.503280162811279,1,10.089347839355469,1,0.4971586763858795,1,7.0,1,0.17411121726036072,1,0.01250107865780592,1,0.08636363595724106,1,0.019623594358563423,1,0.2988928556442261,1
201-7D-299-F-H,0.10025682300329208,1,0.8997431993484497,1,0.994140625,1,0.5208749771118164,1,0.5669807195663452,1,0.46313637495040894,1,0.5368636250495911,1,0.3314554989337921,1,0.2670542597770691,1,13.758200645446777,1,48.12672805786133,1,0.2188677191734314,1,7.0,1,0.9238800406455994,1,0.006264028139412403,1,0.10658307373523712,1,0.9812353849411011,1,0.20051364600658417,1
203-5A-793-F-S,0.10783731937408447,1,0.8921626806259155,1,0.8721081018447876,1,0.4491865038871765,1,0.556261420249939,1,0.3913043439388275,1,0.6086956262588501,1,0.3929799199104309,1,0.18777190148830414,1,4.478159427642822,1,28.919198989868164,1,0.04117676615715027,1,8.0,1,0.5805437564849854,1,0.000901027291547507,1,0.18518517911434174,1,0.2597598135471344,1,0.49176666140556335,1
203-5E-1136-F-H,0.11282803863286972,1,0.8871719837188721,1,0.9296875,1,0.45651543140411377,1,0.44508492946624756,1,0.5621652603149414,1,0.4378347396850586,1,0.5562251210212708,1,0.2202768176794052,1,9.765625,1,51.148136138916016,1,0.3493209779262543,1,11.0,1,0.24089838564395905,1,0.021452002227306366,1,0.24285714328289032,1,0.5344564318656921,1,0.23737482726573944,1
203-5Q-983-F-H,0.11873596906661987,1,0.8812640309333801,1,0.6589800715446472,1,0.33957892656326294,1,0.42141300439834595,1,0.6176670789718628,1,0.3823328912258148,1,0.6939661502838135,1,0.17441843450069427,1,15.484720230102539,1,54.2234992980957,1,0.7635297775268555,1,5.0,1,0.8185628652572632,1,0.0013326570624485612,1,0.17257319390773773,1,0.4026458263397217,1,0.23747193813323975,1
204-7A-280-M-S,0.08076873421669006,1,0.9192312955856323,1,1.0,1,0.4935835301876068,1,0.6107428669929504,1,0.28203073143959045,1,0.7179692983627319,1,0.42700013518333435,1,0.18197138607501984,1,10.682838439941406,1,36.90435028076172,1,0.11362725496292114,1,10.0,1,0.19273854792118073,1,0.00018883805023506284,1,0.15759311616420746,1,0.8887049555778503,1,0.16153746843338013,1
204-7A-693-M-H,0.03469764441251755,1,0.9653023481369019,1,0.20840167999267578,1,0.4510391652584076,1,0.4877088665962219,1,0.6005287170410156,1,0.39947131276130676,1,0.4187931418418884,1,0.1899966448545456,1,1.7804731130599976,1,16.078210830688477,1,0.08459026366472244,1,5.0,1,0.45780426263809204,1,0.000253582518780604,1,0.2715517282485962,1,0.17286565899848938,1,0.4803716242313385,1
205-5C-1458-M-H,0.08768020570278168,1,0.9123197793960571,1,1.0,1,0.46382302045822144,1,0.6293955445289612,1,0.2702603042125702,1,0.7297397255897522,1,0.45340317487716675,1,0.15404629707336426,1,17.37310028076172,1,43.9183349609375,1,0.031998030841350555,1,16.0,1,0.3634614050388336,1,0.0,1,0.23999999463558197,1,0.06351098418235779,1,0.17536041140556335,1
205-5D-60-F-H,0.11637280136346817,1,0.88362717628479,1,1.0,1,0.38538646697998047,1,0.5964496731758118,1,0.25861188769340515,1,0.7413880825042725,1,0.6724724173545837,1,0.30617788434028625,1,11.869820594787598,1,34.80015563964844,1,0.6450461149215698,1,12.0,1,0.4060131013393402,1,0.0683971419930458,1,0.14468085765838623,1,0.05264237895607948,1,0.23274560272693634,1
205-5H-1435-F-H,0.12306305766105652,1,0.8769369125366211,1,1.0,1,0.5210368037223816,1,0.62010258436203,1,0.3332456350326538,1,0.6667543649673462,1,0.4764612019062042,1,0.2275230884552002,1,19.423341751098633,1,65.17610168457031,1,0.2769082486629486,1,11.0,1,0.46060848236083984,1,0.016822772100567818,1,0.13779129087924957,1,0.0827588364481926,1,0.24612611532211304,1
205-5Q-1365-F-S,0.07368461042642593,1,0.9263153672218323,1,0.8884128928184509,1,0.4024716019630432,1,0.6158263087272644,1,0.3298674523830414,1,0.6701325178146362,1,0.38402223587036133,1,0.24341411888599396,1,13.380524635314941,1,30.537811279296875,1,0.17646628618240356,1,10.0,1,0.22408202290534973,1,0.006350353825837374,1,0.15473441779613495,1,0.16819220781326294,1,0.14736922085285187,1
